feature,coefficient
film again,0.20696424384647
sarah silverman,0.20684987407238026
investigation,0.20673289731351605
to detail,0.20667909719997582
alexandre,0.20667399411483092
really loved,0.2066714216212941
right and,0.20665154143990067
plots,0.2066377316199142
good it,0.20657226257152875
in general,0.2065482821857574
since this,0.20653973467036205
is its,0.20653045475105097
subtly,0.20647358607948074
graduate,0.20642993364748402
playing with,0.20640961463020327
went through,0.20635463095287188
is both,0.2063350429341799
agent,0.20631742548818896
colonel,0.20630031663507806
out why,0.20623496519086018
seldom,0.20622379812606434
actually very,0.20621000501203562
thrillers,0.2062009915109557
makes us,0.20611753412413847
the themes,0.20609217562283402
however was,0.2060883265818413
is beautifully,0.20604214054065026
the one,0.20600548123977427
precisely,0.20597412578535093
into their,0.2058904624330157
ace,0.2058888543691004
movies which,0.20587646830135037
instant,0.20587060748533245
basic instinct,0.20582000091534328
and especially,0.2056084588246
combine,0.20560662119513393
the innocent,0.20553285215470296
society and,0.2055312437719227
will be,0.2054931913951637
the mystery,0.20544433311982802
helping,0.2053939896389445
the killing,0.20531918283587278
unknown,0.20520046585748825
anger,0.2050202420338449
possibility,0.2049421313849884
initial,0.20494055825572677
comedic,0.20493034699730714
youth,0.2049182531842557
searching,0.2047860609503476
drives,0.204642964590878
dukakis,0.20463858525292464
instantly,0.20457406556184335
well thought,0.20450332793400666
containing,0.20404690614632207
spoil,0.20397263705651197
credit for,0.20389906687921705
the sport,0.20387239477625774
didn like,0.20384645234227594
with nice,0.20383465717146668
futuristic,0.20376932473556406
and moving,0.20372614006593306
culture,0.20371380662073152
who tries,0.20370948265299807
brilliant as,0.20352981055749486
he knows,0.20351022899040622
the garden,0.20348088114265492
the final,0.20345177889568564
for what,0.2033521460736428
connected,0.20331556855375962
attitude,0.20325782076775634
frightening,0.20323991546074474
not really,0.20319027811146953
suspense,0.2031343291314388
humanity,0.20303220466410898
plot as,0.2030138998728747
movies is,0.20300461612175755
not without,0.2029053419210435
being too,0.20286148383626307
mayor,0.20284565530999862
unusually,0.2027752899396318
love for,0.20273741559159275
them like,0.20272140703030167
been released,0.20272064718547755
sure to,0.20246954662643943
1958,0.20244639653678945
is top,0.20244280433184994
development of,0.202429322898054
errol,0.20241789691765819
duo,0.20237484447256732
reflection,0.20236398466686445
and fun,0.20230686521630606
were also,0.20225124925805577
she,0.20224541199435914
trail,0.20222917413192648
this man,0.20220062690146137
he discovers,0.2020667175739645
thoughtful,0.2020558471199218
human being,0.20199453620237168
painter,0.20194800234372673
who may,0.20189640029095396
start to,0.20174661644954373
in little,0.20170355624685352
of love,0.2016702934032022
contains,0.2016644657261805
adaptation of,0.2015812803345281
add,0.20146897720822593
to time,0.20142365949198524
voyager,0.20131912224327167
dilemma,0.20129502229227486
the potential,0.2012925758554091
few years,0.20125343166381687
feel for,0.20112423874803742
one another,0.20111836882035178
lion king,0.20110573101156579
in particular,0.20110030119419586
his relationship,0.20107281995485596
andy,0.20105662784545603
actually had,0.2009059967743868
and eventually,0.20079845889605646
them at,0.2007365680894955
jedi,0.200700648809313
it left,0.20069259970741082
very easy,0.20068426531209368
moves along,0.20053614300778563
hiding,0.20051574166090536
the spanish,0.2004801435907517
every way,0.2004317087072504
this happens,0.2003813725746272
grown,0.20037848581862647
to let,0.20032150100213159
in horror,0.2003070118230304
intelligent and,0.20030402985882578
developed,0.20026243491596696
cher,0.20021871881166975
beginning of,0.20017590868841914
all around,0.20011768168997612
coppola,0.20006767823607682
ones,0.19997297537477474
than ever,0.1999508240437894
however there,0.1999305534424475
from new,0.19988493694628426
marcus,0.1998720344431056
where they,0.19985441812112725
on location,0.1998479475658693
bow,0.19981144911347648
and evil,0.19974515760898504
digital,0.19970869458377496
laputa,0.1997037843419848
superior to,0.1996914766994501
lola,0.19966674725219793
explore,0.19966003966783408
as ever,0.19963507319358034
never forget,0.19956496480065455
favorite movie,0.19949513618056489
being that,0.19949295128532696
there should,0.1994886522222893
val,0.19946833297326275
quotes,0.19944291672026582
the heroes,0.19939893989652824
scene with,0.19925042039774704
intensity,0.1992342076768724
team of,0.19914402000578751
the journey,0.1991361027083586
cheer,0.19913207491369175
thanks to,0.19912319601222706
been called,0.1991126405572598
the shows,0.19895100794881596
and those,0.19894950208073056
feel the,0.19888654336862877
good acting,0.1988803273803997
do but,0.19879293828907105
it but,0.19878068304664417
stores,0.19867560503667972
stanwyck,0.19858538916702861
is powerful,0.1984947372944575
the story,0.19842172422649176
good at,0.19839181629747268
walter matthau,0.19839172953225975
the relationships,0.19837184763327462
evans,0.19837072741710324
is more,0.1983466733323014
respect and,0.19831668093729451
his brother,0.1981347530911219
is often,0.19804683344858937
falling in,0.19781241854898887
was based,0.19780523685578674
michelle,0.19780467806462057
it go,0.19776724830124415
perry,0.19775133773398587
which they,0.19773896802305085
were really,0.19770119017770274
lunch,0.1975573493518677
be too,0.19754549901201607
ensemble cast,0.1975440112179828
buff,0.1975323810305235
dead end,0.19742584614179542
will love,0.19736983786307805
and original,0.1972630873313443
came out,0.19723454703617543
rita,0.1972300332237561
owner,0.1970947819724328
last year,0.19701282884984347
lex,0.1969255572920954
totally different,0.19686197942156822
strength of,0.1967892893395782
village,0.19677617443120976
be more,0.196749554590779
hasn,0.19661158103830942
nominated for,0.19652662249671027
in hollywood,0.19649261715641622
low key,0.1964685599515149
out and,0.19640220637110586
jon voight,0.19639871167841635
word of,0.1963615718678234
while not,0.19635966719048537
the novel,0.19634699600662847
themselves as,0.19627854425004657
to some,0.19622728445350554
didn know,0.19620296706219503
each time,0.1962016257075791
du,0.19612801443690867
dawson,0.19610679184714513
talks about,0.19610269337630357
comedy with,0.19608890717779076
across the,0.19605882646658213
verbal,0.19602584771490095
short of,0.19599979087816763
us who,0.19596568864267294
cult classic,0.19589330411097503
threatens,0.19587863360879423
is seen,0.19585283653428928
the horse,0.19577403122962847
the land,0.1957517882574267
jack lemmon,0.19574009193971895
lord,0.1956657017936046
killer in,0.19566438890236781
dorothy malone,0.1956376348058298
done and,0.19559874686924533
marisa,0.19558482201452082
later on,0.19554160954986222
limitations,0.1955293016825496
figures,0.19551734893911762
live the,0.19550904290037666
me it,0.1953978311391301
fit,0.19536283066808824
but would,0.19536125755456665
wings,0.19535598519812328
of disney,0.19533323106286826
rob,0.195286160404746
finish,0.19528232791040656
there and,0.1952464517388076
he played,0.19511615598265628
would find,0.19510529935583903
stunts,0.1950763914512494
the animation,0.19492929148484345
discovers,0.19488772284260258
celebration of,0.19486541209507424
finally got,0.19477394553004967
history and,0.19473177767558814
allowing,0.19467541516068976
madness,0.19463643805200695
is simple,0.1946347488164841
and if,0.19452981559903873
jane austen,0.19434713712387547
before in,0.19434113456369823
one else,0.194244805383272
dick,0.19421459964515872
ticket,0.19389897259953326
live with,0.19388107766940524
stellar,0.19384916167015112
dudley,0.19384138273637974
columbia,0.1938050466292399
come to,0.19378801931097284
be taken,0.19373749313155264
you love,0.19369815725288714
words,0.19367678357359483
reveals,0.1935890368686397
fiancée,0.19358254042687753
flawed,0.19353690440068763
satisfied,0.1935256352039918
the modern,0.19344125019340902
shades of,0.1934274014662592
da,0.19340579328107083
to use,0.19339766122596413
we follow,0.19335888787830405
knock,0.19335562145932833
that gives,0.19330851447571926
hilarious the,0.19330664748488519
waitress,0.19317091724997568
secretly,0.1931104532178249
takes,0.19299483938286888
tell her,0.19293381680440863
spade,0.19290591657824588
show for,0.19290051626822266
happen,0.19289840013695858
craven,0.19285777689151712
it certainly,0.1928039734574735
two men,0.19279743741054226
right at,0.19278994377098166
pierce,0.19274674946632928
any case,0.192744975212329
feat,0.19266913757256926
star trek,0.192613358311556
agree,0.19260791287517012
joined,0.1924769474969502
made on,0.19241792655553258
masses,0.19239792389770333
used as,0.19222545855728068
1986,0.19221969442393333
movie at,0.19221194896720864
accused of,0.19220964749686137
story which,0.19218737304027372
main reason,0.19218218151142916
in more,0.19211267022875253
come and,0.1921074311918388
american in,0.1920025383492569
enormous,0.19196218731667633
grabs,0.19194968757461278
in some,0.19193609949052112
and see,0.19192619954723406
trend,0.19189729201484979
vega,0.1918342495700322
60s,0.19171005682334685
do it,0.19169636101070509
since they,0.19167933619168193
the sheriff,0.19167355548525702
remembered,0.19166482552713165
some viewers,0.19165626046389925
cope,0.19161530543270755
an even,0.19158792309243383
quite simply,0.19157717618976028
good there,0.19155202454542902
are probably,0.1914986918383223
clan,0.19144887297802718
that liked,0.19144672519179284
anyway this,0.19131972077414477
production was,0.19127998026865717
most beautiful,0.1911206221970527
realm,0.19111432564894607
height,0.1911081004373499
first but,0.19105940395523924
odyssey,0.19102891597519897
and made,0.19099904167743884
it even,0.1909072655626909
off her,0.19079903939228643
it works,0.19076606752586528
to help,0.1907642691300009
cattle,0.19070582757265309
to complete,0.19061380561850133
did it,0.19060376063566134
to try,0.1904566213270699
it and,0.19041643394366584
the crowd,0.1903920016624709
taken the,0.19039023876416528
my father,0.19038592006390304
iraq,0.19035349136292926
the all,0.19032680899558035
very close,0.19021795372251862
the history,0.1901630046303846
are actually,0.19004720829639504
ups,0.18996004212589357
reveal,0.189904901025821
comes to,0.18988034718561594
just because,0.18982251130559957
do in,0.18974652777179749
kris,0.1895856019940366
lovers,0.18950511345872825
europa,0.18949451963649933
what more,0.1894548161694213
whether they,0.18919309784268962
emotional and,0.1891600650125253
me so,0.18913852519238072
seasons,0.18913766739564533
serious,0.1891136154353151
of magic,0.18908674539684506
so can,0.1890587046768639
film we,0.18903078094974501
definite,0.18902251012640503
of in,0.1890045133903905
absorbed,0.18890485775927449
opinion,0.1888251429366587
and still,0.18881707400095302
we would,0.1888055582054674
wasn that,0.18880437674771539
the brilliant,0.18878680714480345
much in,0.18876126293439446
chris rock,0.1886644920140983
sublime,0.18862298051842108
is masterpiece,0.18846539481047697
shakespeare,0.18845417629846636
it says,0.1884435510861503
vonnegut,0.18843966098759962
fact that,0.18840074317908018
and love,0.18816032193947832
difference between,0.18809693057055415
would definitely,0.18807695160208007
stuck in,0.18806581658552676
to read,0.1880625003754703
got it,0.18800126275665072
nothing is,0.18793826424167445
landscape,0.18791057976556205
in new,0.1878775969154906
again and,0.18787062521468
movie based,0.1878579966289149
scalise,0.18757763114464907
musical numbers,0.1875739413570653
out it,0.1875494624775309
order,0.1875451470027293
silent,0.1874760444395706
joey,0.18746233070702636
horrors,0.1874599265464498
to and,0.18744234115664501
phenomenal,0.18737738157196104
pfeiffer,0.1873410815689333
the worlds,0.18716842781899548
describe the,0.1870698106181221
more realistic,0.18705434867811432
also quite,0.18704328031925851
more but,0.1869977444227141
our lives,0.18692770829187527
debut,0.18687221832435988
one must,0.1867909272682981
although some,0.18667662653131406
seen before,0.18667180042602666
job at,0.18662343487844693
that everyone,0.18648543380942398
more then,0.18630684377508283
performance the,0.18628490039880058
to feel,0.18617154402885758
of stars,0.18616556545175522
hope it,0.18615743559337544
dashing,0.18612041325970088
caprica,0.18610287266112555
form,0.1860733323662081
startling,0.18592497003874348
ll find,0.18587101232300107
villains,0.1858341050365109
this role,0.1858236727674068
are all,0.18581138146492915
all involved,0.1857881976921085
evil and,0.18568863102897915
themselves and,0.18550562640084037
it that,0.1854867224063271
hunt,0.18544807441707298
this up,0.18543131888653375
fu,0.18538709436073184
watch on,0.1853690587314223
but an,0.18536385457146437
film where,0.18533710973105338
